0.15	0.001359419	0.001392601	1.39516351	6881	0.015990991
0.2	0.000892615	0.00082622	1.72850858	1202	0.017799122
0.25	0.000597189	0.000538079	1.99227433	4361	0.019108975
0.4	0.000267951	0.000178481	2.74291855	2795	0.022421738
0.6	0.000123469	4.66937E-05	3.51600207	988	0.025385597
0.8	6.19101E-05	1.38146E-05	3.99148455	976	0.027047682
1	3.34074E-05	5.34524E-06	4.27948827	200	0.028006494
1.2	1.83314E-05	3.70253E-06	4.37878892	463	0.02832956
1.5	8.692E-06	3.01149E-06	4.48506068	163	0.028671273

